ID 	 Date 	 Text 	 I-LOC 	 I-PER 	 I-MISC & IORG
gnd118554700_e4236ef4-f7ba-4305-9881-8bb4b1afbf2c	1829-08-14	H. unternimmt von Ust-Kamenogorsk einen Abstecher zur chinesischen Grenze. Reiseroute: Sewernoi (14./15.8.), Buchtarminsk (15.8.), Sirjanowsk (16.8.; Befahrung der Silbergrube), Übernachtung in Krasnojarsk, in Baty freundschaftliches Zusammentreffen mit den chinesischen Grenzposten am Irtysch (17.8., 13-16 Uhr), Übernachtung in Krasnojarsk, Buchtarminsk (18.-19.8., 8 Uhr morgens), auf dem Irtysch nach Ust-Kamenogorsk (19.8., abends, 21.30 Uhr, und 20.8.).	[Buchtarminsk, Irtysch, Krasnojarsk, Ust-Kamenogorsk]	[]	[chinesischen]
gnd118554700_a031b0d8-7591-4bbc-8c82-4f7443acfccf	1829-08-20	H. verläßt am Abend um 21 Uhr Ust-Kamenogorsk, um zum südlichen Ural weiterzureisen. Reiseroute: Semipalatinsk (21.8., 23 Uhr bis 22.8., 17 Uhr, geographische Ortsbestimmungen und Gespräche über Handelsverbindungen; Besichtigung seltener Tiere), Semijarsk (23.8.), Tschernojarsk (24.8.), Omsk (25.8., 23 Uhr bis 28.8., 9 Uhr; Besuch der Kosakenschule, einer Tuchfabrik und verschiedener öffentlicher Anstalten), Petropawlowsk (29.8., 15 Uhr, bis 30.8., 17 Uhr), Alabugskoi (31.8.), Ustuiskaja (l.9.), Troizk (2.9., Besichtigung des Tauschhofes), Miask (=Miass) (Ankunft am 3.9., 15 Uhr).	[Alabugskoi, Miask, Omsk, Petropawlowsk, Semipalatinsk, Troizk, Ust-Kamenogorsk]	[]	[]
gnd118554700_32ccf958-3b65-41a4-aa25-c771a7ea4f02	1829-09-03	H. bleibt bis zum 16.9. in Miask und unternimmt von hier aus Exkursionen zu den Goldseifen am oberen Mias (4.9.), in das Ilmengebirge (5.9.) und nach Slatoust (7.-10.9.; Besichtigung der Degenfabrik und anderer Werke); Kyschtimsk (11.9., nachmittags, bis 12.9.). H. und seine Begleiter ordnen und verpacken die gesammelten Mineralien und Pflanzen in Miask ab 13.9., 17 Uhr, bis 15.9.	[Miask, Slatoust]	[]	[]
gnd118554700_784054b5-9f97-4942-b53a-0b82305c01a8	1829-09-14	H. begeht seinen 60. Geburtstag in Miask.	[Miask]	[]	[]
gnd118554700_1a261a13-01ba-4aa1-a258-1627df3fe8d6	1829-09-16	H. reist über Rissajewa (17.9.), Sirtinskoi (18.9.) und Orsk (19.9., Besichtigung eines Jaspis-Bruches) nach Orenburg weiter, wo er am 21.9. morgens eintrifft. Am 22.9. unternimmt er einen Ausflug zum Salzwerk von Ilezkaja Saschtschita, das er eingehend besichtigt. Er wohnt am 25.9. Vorführungen der Kirgisen bei. H. ändert die Reiseroute abermals und entscheidet sich für einen Abstecher zum Kaspi-See.	[Orenburg]	[Ilezkaja Saschtschita]	[Ilezkaja Saschtschita]
gnd118554700_3983edd0-64ac-4a72-9148-636de0a62ba9	1829-09-26	H. verläßt morgens Orenburg, um nach Astrachan zu reisen. Reiseroute: Uralsk (27.9., 17 Uhr, bis 28.9., 16 Uhr; Besichtigung des Fischfangs auf dem Ural-Fluß), Busuluk (29.9.), Samara (30.9., morgens 9 Uhr, vor der Stadt Besichtigung einer Schwefelquelle), Sysran (1.10.), Wolsk (2.10., Ausflüge in die Umgebung), Weiterfahrt durch die deutschen Siedlungen auf dem linken Wolga-Ufer (3.10.), Saratoff (3.10. nachts bis 5.10. morgens; magnetische Messungen, Besichtigung der Stadt und des Gymnasiums), Bjeloglinskaja (6.10.), Dubowka (7.10., 6 Uhr morgens, Exkursion zum Elton-See mit Besichtigung der dortigen Salzgewinnung am 8.10.; wieder in Dubowka am 9.10., 7 Uhr morgens), Zarizyn, Sarepta (9.10., 16 Uhr bis 10.10., 15 Uhr, Besichtigung der Einrichtungen der Herrnhutergemeinde und folkloristischer und anderer Sammlungen), Jenotajewsk (11.10., 18 Uhr), Astrachan (Ankunft am 12.10., 16 Uhr).	[Astrachan, Bjeloglinskaja, Dubowka, Elton-See, Orenburg, Samara, Sarepta, Uralsk, Wolsk, Zarizyn]	[]	[deutschen]
gnd118554700_a18b3a96-8d76-416a-9b51-42bb1a4101af	1829-10-14	H. unternimmt mit seinen Begleitern eine Exkursion mit einem privaten Dampfboot von Astrachan aus zu den Wolga-Mündungen und dem Kaspi-See. Besuch einer Insel (15.10., geographische Ortsbestimmung und geomagnetische Messungen) und Fahrt auf dem Kaspi-See mit einem staatlichen Dampfboot (15.10. und Nacht zum 16.10.). Auf der Rückfahrt besucht H. noch eine weitere Insel, besichtigt die Fischereianlagen in einem östlichen Wolga-Arm und trifft in der Nacht vom 17. zum 18.10. wieder in Astrachan ein, wo er bis zum 20.10. verschiedene Einrichtungen besichtigt.	[Astrachan]	[]	[]
gnd118554700_879126a2-c359-4376-b650-1b0d20fe33c4	1829-10-20	Gay-Lussac berichtet im "Institut" über den bisherigen Verlauf der Reise H.s.	[]	[]	[]
gnd118554700_b5e96280-2581-4231-af9b-957418ebe907	1829-10-21	H verläßt früh um 8.30 Uhr Astrachan, um auf dem östlichen Wolga-Ufer den Kalmückenfürsten Sered-Dschab zu besuchen, mit dem er am 22.10. in Tumeniewka zusammentrifft. Er lernt dort auch den Khan der "inneren Kirgisenhorde" Dschangir kennen. Nach erneuter Überquerung der Wolga schlägt er über Sarepta (24.10., Temperatur- und Luftdruckmessungen) bis Zarizyn zunächst den auf der Reise nach Astrachan benutzten Weg ein und reist dann nach St. Petersburg zurück. Reiseroute: Tischanskaja (25.10., Abstecher zum Don; Höhenmessungen), Nowochopersk (27.10.), Woronesh (28./29.10., magnetische Messungen und Ortsbestimmung), Tula (l./2.11. bis 15 Uhr, Besichtigung der Waffenfabrik), Moskau (3.11., 19 Uhr, bis 9.11., 17 Uhr; Archivstudien; am 6.11. magnetische Messungen in einem Garten bei Moskau, am 7.11. glanzvoller Empfang durch Universität und Naturforscher-Gesellschaft).	[Astrachan, Moskau, Petersburg, Sarepta, St. Petersburg, Tula, Tumeniewka, Wolga, Woronesh, Zarizyn]	[]	[]
gnd118554700_9884ef47-ea2a-4c69-8c9e-721280129a91	1829-11-13	H. trifft um 15 Uhr mit seinen Begleitern wieder in St. Petersburg ein. Er wird vom Hof und den Gelehrten gefeiert. Er verwendet sich erfolgreich für polnische und andere politische Verbannte.	[Petersburg, St. Petersburg]	[]	[polnische]
gnd118554700_60da6b46-82a2-4af1-bc87-f38079d3684c	1829-11-28	H. berichtet auf einer ihm zu Ehren abgehaltenen außerordentlichen Sitzung der Petersburger Akademie der Wissenschaften über seine Reise, auf der rund 15.000 km zurückgelegt, 658 Poststationen passiert und 12.244 Pferde gewechselt wurden.	[]	[]	[Petersburger Akademie der Wissenschaften]
gnd118554700_69d8a849-1526-4c72-a382-d752607def9b	1829-12-06	Geomagnetische Messungen im Botanischen Garten.	[Botanischen Garten]	[]	[]
gnd118554700_b81c5d6a-7c21-4e81-90fa-810488ea1278	1829-12-10	H. besucht das P. P. Svinin-Museum in St. Petersburg.	[P. P. Svinin-Museum, Petersburg, St. Petersburg]	[]	[]
gnd118554700_3d5e8614-cb3c-4f95-82c0-bee749df3f28	1829-12-15	H. tritt seine Rückreise nach Berlin an. Reiseroute: Dorpat, Riga, Memel, Königsberg (24.12.).	[Berlin, Dorpat, Königsberg, Memel, Riga]	[]	[]
gnd118554700_0d61b124-0226-418f-a64d-a81670569e9a	1829-12-28	22 Uhr: H. trifft mit seinen Begleitern nach einer Abwesenheit von 8 1/2 Monaten wieder in Berlin ein.	[Berlin]	[]	[]
gnd118554700_64795549-c682-4e3b-b64b-d1171911c83e	1830-01-20	H., während seiner Reise nach Rußland und Sibirien zum Ehrenmitglied der Berliner Akademie der Künste gewählt (siehe 22.4.1829), wird in deren Plenum willkommen geheißen; er spricht Erwiderungsworte.	[Rußland, Sibirien]	[]	[Berliner]
gnd118554700_dc9192fe-2d0f-4bdf-a9bf-358aef42f0c6	1830-02-03	H. vermittelt dem Bildhauer Christian Daniel Rauch die Bestellung einer mythologischen Marmorstatue durch den Zaren Nikolaus I.	[]	[Christian Daniel Rauch]	[]
gnd118554700_0ae2b4d8-c770-4d71-8ee9-68d959ade678	1830-02-11	In der Nacht zum 12.2. wird in das eisenfreie Häuschen im Garten Leipziger Str. 3 eingebrochen; dabei werden wichtige Instrumente gestohlen, andere beschädigt (siehe 1828-Herbst).	[]	[]	[Leipziger]
gnd118554700_36ab9c1c-9491-421b-bb05-01e498604566	1830-02-16	H. veröffentlicht eine Notiz in der Presse: er bittet die Optiker und Mechaniker Berlins auf zum Kauf angebotene Instrumente oder Teile zu achten, die aus dem eisenfreien Häuschen gestohlen worden sind.	[Berlins]	[]	[]
gnd118554700_38997da3-354b-4918-9487-2031ed1a9898	1830-05-01	H., Berzelius und S. de Sismondi werden durch König Louis Philippe von Frankreich zu Offizieren der Ehrenlegion ernannt.	[Frankreich]	[Berzelius, Louis Philippe, Louis Philippe von Frankreich]	[Berzelius]
gnd118554700_b044bd73-4cfa-4912-8f3e-790c1b64c3c8	1830-05-13	H. liest in der Berliner Akademie über "die Gebirgsketten und Vulkane im Innern von Asien".	[Asien]	[]	[Berliner]
gnd118554700_01d84889-01a4-42df-993b-023731ae2465	1830-05-21	H. reist im Gefolge des preußischen Kronprinzen, des späteren Königs Friedrich Wilhelm IV., von Berlin nach Warschau (Eröffnung des polnischen Reichstages). Am 3.6. nimmt H. an einer Sitzung der Warszawskie Królewskie Towarzystwo Przyjaciol Nauk teil, deren Ehrenmitglied er ist, und reist in derselben Nacht mit dem Kronprinzen über Posen, Schmiedeberg (B: 6. und 9.6.), Buchwald im Riesengebirge (B: 8.6.; Besuch bei Friederike Gräfin von Reden) nach Schloss Fischbach (15./16.6.). Von dort besucht er das schlesische Gut seines Bruders in Ottmachau (B: 21./22.6.) und fährt am 23.6. nach Berlin zurück.	[Berlin, Ottmachau, Posen, Riesengebirge, Schloss Fischbach, Schloss Fischbach -LRB-, Schmiedeberg, Warschau]	[Buchwald, Friederike Gräfin, Friedrich Wilhelm IV.]	[Warszawskie Królewskie Towarzystwo Przyjaciol Nauk, polnischen]
gnd118554700_50097e25-bb50-4d45-9c54-86dad89ab38e	1830-06-27	Arago berichtet im "Institut" über H.s russisch-sibirische Reise.	[]	[Arago]	[russisch-sibirische]
gnd118554700_03953a98-c20c-4995-80cd-e6dc0031b2a0	1830-07-10	H. reist mit König Friedrich Wilhelm III. nach Teplitz.Reisedaten: Friedrich Wilhelm III.: 12.7. Abreise, 13.7., 5:25 Uhr Ankunft in Teplitz. Am 2. und 3.8. der übliche Geburtstagsausflug nach Schandau	[Teplitz]	[Friedrich Wilhelm, Friedrich Wilhelm III, Friedrich Wilhelm III.]	[]
gnd118554700_972503a9-3ce1-4aab-a2fe-dde84ffd817e	1830-08-03	Rückkehr nach Berlin.Reisedaten Friedrich Wilhelm III.: 5.8. Abreise, 6.8. Ankunft in Charlottenburg.	[Charlottenburg]	[Friedrich Wilhelm III.]	[]
gnd118554700_e3a120e2-c4e8-41b3-8ee4-10ae3a934a54	1830-08-17	Der kolumbianische Politiker und spätere Präsident von Großkolumbien Francisco de Paula Santander (1792-1840) trifft H. zufällig im Museum in Berlin.	[Berlin]	[Francisco de Paula Santander, Großkolumbien Francisco, H., Paula Santander]	[kolumbianische]
gnd118554700_bf8d8628-42c2-4387-9d5d-ba2190b8d5b4	1830-08-18	H. besucht Santander.	[Santander]	[]	[]
gnd118554700_47fd0db8-7d30-480d-9e11-598db46949fd	1830-08-22	Santander frühstückt bei H.	[Santander]	[]	[]
gnd118554700_a52608d7-4b7d-41fd-9386-51e12116c99e	1830-09-26	H. verfasst ein Vorwort zu "Correspondirende Beobachtungen über die regelmäßigen stündlichen Veränderungen und über die Perturbationen der magnetischen Abweichung im mittleren und östlichen Europa" von Heinrich Wilhelm Dove.	[Europa]	[Heinrich Wilhelm Dove]	[]
gnd118554700_7f43fb41-5b63-4722-8523-bb7b772dc9d6	1830-09-28	H. schreibt an diesem Tage zum letzten Mal einen Brief mit deutschen Buchstaben; künftig bedient er sich auch für Briefe in deutscher Sprache fast ausschließlich lateinischer Lettern. Von dieser für die Datierung von H.-Briefen wichtigen Regel sind bisher nur wenige Ausnahmen bekannt geworden.	[]	[]	[deutschen, deutscher]
gnd118554700_3fc9fec9-362a-4fef-8d1d-cf67325ae6ab	1830-09-28	H. reist von Berlin nach Paris ab. Bei seiner Übersiedlung von Paris nach Berlin 1827 hatte er sich von König Friedrich Wilhelm III. die Genehmigung für längere Reise nach Paris ausbedungen. Mit der Verwirklichung seiner eigenen wissenschaftlich-literarischen Absichten verbindet H. auf allen Paris-Reisen (1830/31, 1831/32, 1835, 1838, 1841, 1842/43, 1845, 1847/48; s.u.) die Erfüllung diplomatischer Aufträge. Er trifft am 3.10. in Paris ein und bleibt bis zum 17.1. 1831 dort. Er wohnt: Hôtel d'Angleterre, Rue Colombier.	[Berlin, Paris, Rue Colombier]	[Friedrich Wilhelm III, Friedrich Wilhelm III.]	[]
gnd118554700_d61f7356-0cc6-4cbf-91a9-6ac8111d7642	1830-10-11	H. liest im "Institut" eine Mitteilung über "le voyage qu'il a fait en Sibérie" und gibt außerdem eine "analyse des travaux auxquels se sont livrés ses deux associés, MM. Gustav Rose et Ehrenberg".	[]	[Ehrenberg, Gustav Rose]	[]
gnd118554700_b0ad8179-d970-4aff-a7b1-ab46ced23c5f	1830-11-22	H. macht im "Institut" eine mündliche Mitteilung zur "Choléra-Morbus".	[]	[]	[]
gnd118554700_5bec550f-6c48-42a1-93bd-e8657ff27baf	1830-12-06	H. liest im "Institut" über die "montagnes et les volcans de l'Asie centrale" (Schluß 20.12.).	[]	[]	[]
gnd118554700_72ed3601-e9ce-4ed3-9746-182886e5e9ab	1831-01-03	H. liest im "Institut" über "observations sur les chiffres indous et sur leur valeur de position".	[]	[]	[]
gnd118554700_b196c0ae-8745-42da-9924-74310601501f	1831-01-10	H. liest im "Institut" über "quelques phénomènes physiques et géognostiques de l'Asie septentrionale, dans le parallèle d'Orenbourg".	[]	[]	[]
gnd118554700_abc238ba-872a-4f9e-bced-767c49a336e4	1831-01-15	H. besucht Giacomo Meyerbeer, Rue Rivoli n. 50. Er verspricht, König Friedrich Wilhelm III. über die Arbeit an der Oper "Robert le Diable" zu unterrichten und die Verzögerung der Übersendung der Partitur nach Berlin zu entschuldigen.	[Berlin, Rue Rivoli]	[Friedrich Wilhelm III, Friedrich Wilhelm III., Giacomo Meyerbeer, Robert, Robert le Diable]	[]
gnd118554700_0092eccb-43f2-4a04-9b35-438927b51959	1831-01-17	H. tritt die Rückreise von Paris nach Berlin an. Er reist über Weimar, wo er am 26. und 27.1. Goethe besucht. Er trifft vor dem 31.1. in Berlin ein.	[Berlin, Paris, Weimar]	[Goethe]	[]
gnd118554700_ae8c6bf2-ae86-46d2-9a05-3a7535b5a968	1831-02-22	H. reist erneut nach Paris, wo er Ende Februar eintrifft und bis zum April 1832 bleibt. Er wohnt in Paris: Hôtel d'Angleterre, Rue Colombier.	[Paris, Rue Colombier]	[]	[]
gnd118554700_1657175f-c681-4b78-b149-e567800fd9ad	1831-02-28	H. legt in der Pariser Akademie Proben von Vanadium vor.	[]	[]	[Pariser]
gnd118554700_084bff8c-8b68-4d7c-81b9-a17fa0728e85	1831-03-05	H. lädt K. B. Hase ein, mit ihm und Valenciennes um 18.00 Uhr oder 18.15 Uhr im Caffé de Foy zu essen.	[Caffé de Foy, Valenciennes]	[K. B. Hase]	[H. lädt K. B.]
gnd118554700_6d10fea0-357f-4143-ad3b-b1f187319692	1831-03-21	H. legt im "Institut" seine "carte hypsométrique de la Cordillère des Andes" vor.	[]	[]	[]
gnd118554700_95a377b7-fbde-4ed5-ac48-29d174a3d4c2	1831-04-21	Santander besucht H.	[Santander]	[]	[]
gnd118554700_a56e9913-48e1-4c42-a73a-6cfb241abf4d	1831-05-23	H. liest im "Institut" über die "causes physiques des inflexions des lignes isothermes".	[]	[]	[]
gnd118554700_12e67cc9-33ed-4a8a-a4cf-7337467bbfd4	1831-07-18	H. liest im "Institut" "considérations sur le climat de l'Asie et sur la température du sol dans ses rapports avec la conservation des parties molles des animaux antédiluviens".	[]	[]	[]
gnd118554700_fc41a807-96e6-46dc-a7d6-4a70ceeeb898	1831-09-13	Johannes Müller und Jacob Henle zeigen in einem Pariser Gasthaus H. und seinen Begleitern Experimente mit Fröschen zum Nachweis des Bellschen Satzes.	[Bellschen Satzes, Gasthaus H.]	[Jacob Henle, Johannes Müller]	[Bellschen Satzes, Pariser]
gnd118554700_958facf6-f504-4569-bc3f-b2401c1b7bf7	1831-10	H. trifft mit dem Wirtschaftredakteur und Historiker Carl Christian Becher (gest. 1836) zusammen und übergibt ihm Empfehlungbriefe für dessen Reise nach Mexiko (1832-1833).	[Mexiko]	[Carl Christian Becher]	[]
gnd118554700_bf06cf0a-20db-4cc8-8e2d-9282258e6314	1831 12?	Diner bei Meyerbeer in Paris. Gäste: Ludwig Börne, Heinrich Heine, H.	[Paris]	[Heine, Heinrich Heine, Ludwig Börne, Meyerbeer]	[]
gnd118554700_d1f3851f-796e-4432-8ee8-24db711d4081	1831	H. schlägt "eine verbindliche Einladung" des Zaren Nikolaus I. zu einer zweiten russischen Reise "schon 1831" aus.	[]	[Nikolaus I.]	[russischen]
gnd118554700_fe262fa0-e739-4300-a450-446935f1e525	1832-02-07	Der Botaniker Alexander Braun (1805-1877) und sein Schwager, der Naturforscher Louis Agassiz (1807-1873) besuchen H.	[]	[Alexander Braun, Louis Agassiz]	[]
gnd118554700_75f5ce15-cb8f-4b71-9631-6aa18b951129	1832-03-05	H. macht im "Institut" verschiedene "communications sur la géologie, sur la zoologie et sur la physique".	[]	[]	[]
gnd118554700_df7e8cb3-2103-422f-a601-88b1b8377d28	1832-03-06	H. nimmt an der Beisetzung des Ägyptologen Jean François Champollion (geb. 1790) teil; er gehört zu den Personen, die das Bahrtuch halten.	[]	[Champollion, Jean François Champollion]	[Jean François Champollion]
gnd118554700_fbac6a76-bb65-412e-b383-e897e6166a71	1832-03-08	H. und Meyerbeer besuchen gemeinsam den Choreographen der Pariser Oper Filippo Taglioni.	[]	[Filippo Taglioni, Meyerbeer]	[Pariser]
gnd118554700_6658862c-ae0a-4dc8-89a6-e83bfac11ade	1832-03-18	H. holt Meyerbeer ab und begibt sich mit ihm zu Taglioni, der die Tänze in "Robert le Diable" inszeniert.	[]	[Meyerbeer, Robert, Robert le Diable]	[]
gnd118554700_d4c83e0d-44de-4d72-8619-bf03b4ec9a82	1832-03-19	H. berichtet im "Institut" über Nachrichten aus Havanna, wonach man dort seine Bitte um magnetische Messungen durch die "Real Sociedad Patriótica" erfüllen wird.	[Havanna, Sociedad Patriótica]	[]	[Real Sociedad Patriótica]
gnd118554700_afc82033-85c8-4b2d-b2fb-47fd7f5d7cef	1832-03-30	"Seit 2 Tagen haben wir nun auch die Cholera [in Paris]." (Brief an Encke, 30.3.1832).	[Paris]	[Encke]	[]
gnd118554700_25b21ec2-fd3d-4292-a44b-06493a296dd0	1832-06	H. findet in der Bibliothek von Charles-Athanase Walckenaer in Paris eine Karte wieder, die Juan de la Cosa im Jahre 1500 von der Neuen Welt angefertigt hatte.	[Charles-Athanase Walckenaer, Paris]	[Walckenaer]	[Juan de la Cosa]
gnd118554700_4f98c1aa-ebe1-4709-a707-cbb2365ffec5	1832-05-01	H. reist nach Berlin zurück. Reiseroute: Metz (3.5.), Frankfurt/Main (9.5.), Seeberg bei Gotha, Weimar. Am 16.5. ist er wieder in Berlin.	[Berlin, Frankfurt/Main, Gotha, Metz, Seeberg, Weimar]	[Metz, Seeberg]	[]
gnd118554700_5803f30c-a444-474a-8ced-d5aba484fccf	1832-08-12	H. weilt von diesem Tage an mit dem König in Paretz. Friedrich Wilhelm III. kehrt am 16.8. nach Potsdam zurück.	[Paretz, Potsdam]	[Friedrich Wilhelm, Friedrich Wilhelm III, Friedrich Wilhelm III.]	[]
gnd118554700_840a2e7c-dffc-46cc-9157-0b1e536f363f	1832-09-27	H. reist nach Teplitz, wo er mit Friedrich Wilhelm III. bis Mitte Oktober (B: 16.10.) bleibt. Auf der Hin- oder Rückreise besucht er Carl Gustav Carus in Dresden.Reisedaten Friedrich Wilhelm III.: 28.9. Abreise, 29.9. Ankunft in Teplitz; 20.10. Abreise von Teplitz, 21.10. Ankunft in Potsdam. Hin- und Rückreise über Dresden.	[Dresden, Potsdam, Teplitz]	[Carl Gustav Carus, Friedrich Wilhelm, Friedrich Wilhelm III, Friedrich Wilhelm III.]	[]
gnd118554700_d3aa2330-43f9-47a1-97c7-e736302914e6	1832-10-22	Grundsteinlegung der neuen Sternwarte in Berlin (Lindenstraße), an deren Vorbereitung und Ausstattung H. maßgeblichen Anteil hat. (Beendigung des Baues: 4.12.1835).	[Berlin]	[H.]	[]
gnd118554700_ff7f7d23-eb5d-4170-a93d-a8718181ad5e	1833-01-10	H. muss sich nach Tegel begeben, um seinen Bruder Wilhelm wegen des Brandes der Tegeler Mühle zu trösten (Brief an S. H. Spiker). 1833-04 H. befasst sich mit der Vorbereitung der Chronometer-Expedition (Ostseeküste) des russischen Geodäten General Fedor Fedorovic Schubert (1789-1865). H. leidet an einer Grippe (mit Rückfall).	[Tegel]	[Fedor Fedorovic Schubert, Wilhelm]	[Chronometer-Expedition, Tegeler, Tegeler Mühle, russischen]
gnd118554700_2d2a72ad-1f20-4e44-8674-088125be8001	1833-05-10	In Hs. Wohnung wird Wilhelm Seifert (1833-1842), der Sohn von Emilie und Johann Seifert, durch den Hofprediger Friedrich Strauß (1786-1863) getauft (Beleg: H. an Ehrenberg, 10.5.1833)	[Ehrenberg]	[Ehrenberg, Emilie, Friedrich Strauß, Johann Seifert, Wilhelm Seifert]	[]
gnd118554700_8ae6ecc0-b30f-40d7-8a92-f98cd114c968	1833-06-03	H. liest in der physikalisch-mathematischen Klasse der Berliner Akademie über "Strömungen der Südsee".	[Südsee]	[]	[Berliner]
gnd118554700_8845bb05-a22e-48c9-9b75-56a8071cecf9	1833-06-27	H. liest in der Berliner Akademie über "Meeresströmungen im allgemeinen und besonders über eine kalte Meeresströmung an der Westküste von Südamerika".	[Südamerika]	[]	[Berliner]
gnd118554700_d2b99556-8ab4-461a-bbff-b00de859a780	1833-07	5 Tage in Paretz (B: 14.7.). Der König fährt am 13.7. nach Paretz und am 16.7. zurück nach Potsdam.	[Paretz, Potsdam]	[]	[]
gnd118554700_95e20821-8c6e-47d8-8faa-a61a9771f2ff	1833-07-24	H. reist von Berlin nach Teplitz ab, Ankunft 26.7. Anfang August in Begleitung Friedrich Wilhelms III. Exkursion in die Sächsische Schweiz; Rückreise nach Teplitz vom Großen Winterberg über Schandau und Peterswalde; am 3. und 4.8. Zusammentreffen mit Kaiser Nikolaus I. von Russland in Lobositz. H. verfasst in Teplitz am 20.8. ein Gutachten über die "Herantreibung des Meissner Stollens in die Freiberger Erzreviere". Abreise von Teplitz etwa 24.8. Auf der Rückreise besucht er in Dessau das Schloss Luisium (B: 29.8.) und den Apotheker, Botaniker und Astronomen Samuel Heinrich Schwabe (B: 31.Aug.). Wahrscheinlich hat H. bei dieser Gelegenheit auch Wörlitz besucht. Am 2.9. ist er wieder in Berlin.Reisedaten Friedrich Wilhelm III.: 24.7. Abreise, 15.7., Ankunft in Teplitz. Am 2. und 3.8. der übliche Geburtstagsausflug nach Schandau. 3.8. zurück nach Teplitz, Diner mit 240 Kurgästen. Treffen mit Kaiser Franz I. von Österreich. 14.8. Fahrt nach Theresienstadt, das Diplomatische Corps folgt den Herrschern. 24.8. Abreise von Teplitz über Herzberg, 25.8. Ankunft in Potsdam.	[Berlin, Dessau, Herzberg, Lobositz, Potsdam, Russland, Schandau, Sächsische Schweiz, Teplitz, Theresienstadt, Winterberg, Österreich]	[Franz I., Franz I. von Österreich, Friedrich Wilhelm III., Friedrich Wilhelms, Friedrich Wilhelms III., Heinrich Schwabe, Herzberg, Meissner, Nikolaus I., Nikolaus I. von Russland, Samuel Heinrich Schwabe]	[Freiberger, Meissner Stollens, Schloss Luisium]
